gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000257847	3.444	3.0187	3.0187	3.0187	3.437	3.0187	3.8457	3.5614
ENSG00000184752	10.8564	11.4485	10.1968	10.9046	10.1843	9.8254	10.0145	10.2982
ENSG00000120798	9.604	9.5564	9.1719	8.9936	10.6005	10.6835	9.8053	9.7362
ENSG00000180263	9.6607	8.2601	9.8049	9.2638	11.2506	11.7826	10.9884	10.7808
ENSG00000257121	3.0187	3.0187	3.0187	3.5816	3.0187	3.4764	4.4854	3.0187
ENSG00000237774	3.444	3.0187	3.7954	3.0187	3.437	3.8051	3.697	3.0187
ENSG00000028203	11.1145	10.9224	11.1135	10.96	12.4832	12.3692	11.8634	12.165
ENSG00000202470	3.444	3.0187	3.0187	3.0187	3.0187	3.4764	3.697	3.5614
ENSG00000257666	3.7502	3.4618	3.7954	3.8099	3.7383	3.0187	4.4156	3.7818
ENSG00000212535	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.9695	3.0187
ENSG00000199172	3.0187	3.0187	3.0187	4.4572	4.6597	5.195	4.672	4.3122
ENSG00000265917	3.7502	3.4618	3.7954	3.8099	4.6597	4.7989	4.2607	3.9481
ENSG00000257943	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.5614
ENSG00000241556	7.7737	8.5125	6.8668	7.4161	5.739	5.6997	6.1671	6.2642
ENSG00000111142	11.7325	11.3904	11.7833	11.7764	12.2335	11.7527	11.828	12.1945
ENSG00000136014	5.849	3.9948	3.0187	5.1542	7.5554	6.188	4.833	5.6002
ENSG00000257150	5.5236	4.1654	5.0661	4.9206	6.8034	6.7405	6.2743	5.6694
ENSG00000074527	13.4592	13.3697	11.8969	12.6012	15.2435	14.7041	13.2912	13.4061
ENSG00000199506	3.444	3.0187	3.0187	3.0187	3.6083	3.6634	3.0187	3.0187
ENSG00000258343	3.9566	3.0187	3.0187	3.0187	3.6083	5.5251	3.5005	3.0187
ENSG00000258292	3.444	3.4618	3.0187	3.0187	3.437	3.4764	3.5005	3.0187
ENSG00000139343	11.121	11.26	10.9459	11.0263	9.697	8.5719	9.6436	10.2133
ENSG00000165972	3.0187	3.643	3.0187	3.8099	3.437	3.9232	3.9695	4.086
ENSG00000139344	3.9566	3.4618	3.0187	4.1245	3.6083	3.0187	3.0187	3.5614
ENSG00000084110	3.8604	3.9948	4.1046	3.8099	4.7026	4.026	4.8822	4.4087
ENSG00000257878	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000111144	11.5871	11.8073	11.1883	11.8214	12.8161	12.1636	12.5618	11.5985
ENSG00000257715	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.5005	3.0187
ENSG00000283422	4.8875	4.1654	5.1717	4.4572	4.6152	4.2015	4.7281	4.7277
ENSG00000111145	11.9209	11.1494	11.2819	12.0116	12.9892	12.8489	12.0633	11.0365
ENSG00000258177	3.444	3.643	3.7954	3.5816	3.9416	4.1179	4.341	3.9481
ENSG00000059758	11.8783	11.5241	11.826	11.3067	12.8232	12.5219	11.9464	12.9011
ENSG00000201435	3.618	3.0187	3.0187	3.0187	3.6083	4.2785	4.0772	3.7818
ENSG00000257169	3.0187	3.0187	4.1046	3.5816	4.0264	4.2015	4.9752	4.086
ENSG00000258272	4.7699	3.895	5.2694	6.1604	4.8602	6.0854	6.4055	4.4973
ENSG00000252827	4.2606	3.895	3.0187	4.3578	4.2412	3.6634	4.9296	3.7818
ENSG00000188596	9.0357	7.6221	8.8939	9.0593	10.6439	11.001	10.4895	8.7916
ENSG00000258846	3.8604	3.9948	3.0187	3.0187	3.7383	4.2015	4.341	3.5614
ENSG00000139350	9.7585	9.2462	9.7292	9.3901	10.5832	10.4136	10.1081	10.4387
ENSG00000257501	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000206899	5.1859	5.4062	5.1717	4.4572	5.5125	6.1714	5.2559	6.1965
ENSG00000258312	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000227825	5.9368	4.9175	5.741	5.9982	6.4628	3.8051	6.4818	7.4877
ENSG00000245017	3.8604	3.643	4.1046	3.8099	4.1036	4.2785	4.0772	3.9481
ENSG00000257167	6.6229	6.5684	6.5314	7.0019	5.2404	4.9725	5.6309	5.8286
ENSG00000120802	12.1053	11.0107	11.7615	11.4815	11.8142	11.7681	11.5946	12.4224
ENSG00000225185	3.618	3.643	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000075415	13.5904	13.8706	13.8428	13.8447	13.2939	13.1064	12.9564	13.3819
ENSG00000212443	3.618	3.9948	3.7954	3.8099	4.0264	3.8051	3.9695	4.086
ENSG00000166130	10.774	11.3497	10.738	10.2815	10.7801	9.4149	10.0322	10.9846
ENSG00000120868	9.8862	8.6953	10.1115	9.6068	10.5151	10.237	10.3411	10.7393
ENSG00000185046	3.9566	3.0187	3.7954	3.0187	4.8226	3.9232	4.4156	3.9481
ENSG00000258204	3.7502	3.895	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000257458	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000214203	4.6396	4.5499	4.1046	4.6328	4.3034	3.6634	4.341	4.4973
ENSG00000279148	4.2606	4.4365	4.6828	3.8099	3.6083	3.8051	4.6131	4.8596
ENSG00000111647	9.0647	8.5125	8.7879	8.3974	10.1137	9.5745	9.4197	9.9476
ENSG00000280088	6.1421	6.3102	5.6729	5.5642	6.2559	6.2524	5.3262	6.0246
ENSG00000257696	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000238105	4.0427	3.0187	3.0187	4.3578	4.3034	4.417	3.697	3.5614
ENSG00000257489	3.0187	3.0187	3.0187	3.5816	3.9416	3.6634	3.5005	4.086
ENSG00000075089	8.9094	8.86	8.5116	8.5351	9.5555	9.8136	8.8609	8.9182
ENSG00000166153	4.2606	4.4947	4.522	4.248	3.8469	3.9232	4.341	4.3122
ENSG00000136021	10.5689	9.9763	10.4732	10.0202	11.7374	12.0383	11.2556	11.4903
ENSG00000012504	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000139354	10.0972	8.8954	9.8242	9.6812	9.679	9.7761	9.7498	10.668
ENSG00000257803	4.1211	3.0187	4.522	3.5816	4.0264	4.2015	5.5171	5.2356
ENSG00000151572	7.9121	4.9565	3.0187	3.0187	3.0187	9.1813	4.7817	3.0187
ENSG00000258007	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000258033	3.7502	3.895	3.7954	3.9819	3.7383	4.1179	3.0187	3.5614
ENSG00000256870	3.0187	3.0187	3.0187	3.0187	3.0187	6.718	3.0187	3.0187
ENSG00000120800	10.2902	10.1091	11.0754	10.2596	11.2318	11.751	11.077	11.7955
ENSG00000120805	10.9196	11.2659	10.8343	10.8003	11.6548	11.7971	11.0071	11.2371
ENSG00000257543	3.8604	3.7804	4.3343	3.8099	3.0187	3.6634	3.697	3.5614
ENSG00000196091	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000111666	9.1519	10.1547	8.9012	8.8947	8.9455	9.4561	8.3777	8.7533
ENSG00000199933	3.444	3.4618	3.7954	3.5816	3.8469	3.9232	3.697	3.0187
ENSG00000139351	4.1211	3.895	3.7954	3.9819	4.1749	5.4429	4.9296	4.7954
ENSG00000111670	10.9379	10.7867	11.1779	10.5516	12.2203	12.052	11.9441	12.1137
ENSG00000222255	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000258230	3.7502	3.0187	3.7954	3.8099	3.7383	4.2785	3.9695	3.9481
ENSG00000258153	5.7554	5.2627	3.7954	4.4572	3.0187	3.4764	3.697	3.0187
ENSG00000136048	10.3851	10.6529	10.4108	10.1949	10.6201	11.6843	11.0032	11.4815
ENSG00000257202	3.8604	3.7804	4.1046	3.9819	3.6083	4.35	3.9695	3.7818
ENSG00000241917	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000258308	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.5005	3.0187
ENSG00000120860	9.4368	10.1301	9.1598	9.3928	9.5005	9.4044	9.2974	9.3412
ENSG00000257222	3.444	3.895	4.3343	3.0187	3.7383	3.9232	4.0772	3.7818
ENSG00000075188	9.7431	9.7262	10.0668	10.0132	9.7065	9.5026	9.6826	10.1557
ENSG00000185480	8.8749	7.8896	9.1041	8.8089	7.6669	7.9873	8.7613	8.6361
ENSG00000183395	3.444	3.0187	3.7954	3.5816	3.0187	3.8051	3.5005	3.0187
ENSG00000281344	6.0353	5.0311	6.2842	5.3973	5.2404	5.9938	7.0891	6.8216
ENSG00000283052	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000017427	3.0187	3.4618	3.0187	3.0187	4.7026	4.2015	4.7281	3.7818
ENSG00000139352	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.7818
ENSG00000179088	3.0187	3.0187	3.0187	3.0187	3.0187	3.6634	3.9695	3.0187
ENSG00000136011	3.618	3.4618	3.0187	4.4572	4.9999	9.7557	7.9943	3.9481
ENSG00000257737	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000257766	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000257681	3.9566	3.9948	4.3343	3.8099	3.8469	4.5963	4.2607	4.086
ENSG00000111696	7.6362	7.8896	8.6563	7.5571	7.6021	8.9147	8.5315	8.3011
ENSG00000257754	3.0187	3.0187	3.0187	3.5816	3.0187	3.4764	3.0187	3.0187
ENSG00000257327	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000214198	4.1934	3.9948	4.8242	4.3578	4.6152	4.417	4.5511	4.8596
ENSG00000166598	15.1332	15.4194	15.0269	15.0382	16.5272	16.0548	15.3091	15.9645
ENSG00000204954	7.5784	7.9493	7.934	7.5855	7.3457	7.1461	6.9677	7.164
ENSG00000139372	9.8622	9.8627	10.2232	9.5858	10.7891	10.5434	10.1153	10.8183
ENSG00000120820	5.3782	4.7013	6.1911	4.1245	4.8602	7.8446	6.7637	7.401
ENSG00000216285	10.5896	10.385	10.8513	11.0211	8.2391	8.7341	9.2699	9.6616
ENSG00000111727	9.1337	8.6125	8.937	8.6428	10.1936	10.2815	9.6386	9.7882
ENSG00000120837	9.6506	9.5326	9.1415	9.1916	10.2188	10.2082	9.4178	9.833
ENSG00000199415	3.0187	3.0187	3.0187	3.5816	3.437	3.4764	3.0187	3.0187
ENSG00000198431	15.3231	14.68	15.1749	14.5003	14.0455	14.6083	14.9709	15.1909
ENSG00000257732	7.4955	7.3352	7.3017	6.7726	4.7439	3.9232	6.6497	6.7608
ENSG00000213442	11.9963	12.4479	12.4565	12.8781	9.9085	9.2036	10.0731	10.0025
ENSG00000255150	6.3967	6.1129	5.5256	5.441	5.2676	5.8957	6.6887	6.2861
ENSG00000171310	9.331	9.2352	9.6493	9.1573	9.7474	9.1143	9.143	9.6239
ENSG00000258111	3.444	3.4618	3.0187	3.8099	3.6083	3.0187	4.4854	3.5614
ENSG00000279176	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	4.1733	3.9481
ENSG00000136052	7.7309	8.3446	7.8309	7.6318	8.7796	6.5998	6.4518	9.0472
ENSG00000222579	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000257758	3.444	3.0187	3.0187	3.5816	3.0187	3.0187	3.5005	3.5614
ENSG00000151131	8.529	8.578	9.1779	8.8089	8.2779	7.9541	8.2319	8.9388
ENSG00000136010	6.1711	7.9893	7.5815	6.9734	7.2115	4.7514	8.1275	9.6984
ENSG00000257999	3.618	3.4618	3.7954	3.0187	3.8469	3.4764	3.9695	3.7818
ENSG00000136051	11.6111	10.5872	11.1719	10.9473	13.2125	12.6954	12.3301	12.32
ENSG00000136044	9.4174	10.0724	9.41	9.1382	10.443	11.1081	9.9361	9.3869
ENSG00000235162	10.4019	10.4737	9.801	9.6114	8.6276	8.534	8.0893	9.7303
ENSG00000257642	4.5927	4.4365	3.7954	4.5484	4.3034	3.0187	3.9695	5.1389
ENSG00000257859	4.728	5.1016	5.1717	6.1347	5.9978	3.8051	5.8098	5.1881
ENSG00000257773	5.5908	5.5844	4.3343	4.7852	5.1843	4.8447	4.833	5.1389
ENSG00000257890	3.0187	3.895	3.0187	3.8099	5.3459	4.2785	4.341	3.5614
ENSG00000074590	11.8226	11.4252	11.5002	12.3269	13.5517	11.151	12.3532	11.8555
ENSG00000257438	3.618	3.643	4.1046	3.8099	6.1889	5.5251	7.3049	5.5273
ENSG00000257611	3.8604	3.0187	3.0187	3.0187	4.1036	3.0187	3.0187	3.0187
ENSG00000136026	13.5304	14.1807	13.6255	13.4926	12.8512	11.6119	12.7501	13.7002
ENSG00000258355	3.0187	3.4618	3.7954	3.9819	3.7383	3.4764	3.5005	3.5614
ENSG00000277715	4.4928	4.7013	4.522	4.8548	4.3034	4.48	4.1733	3.5614
ENSG00000166046	7.8153	6.2524	6.5688	7.6135	9.6323	10.1466	8.9165	7.8051
ENSG00000013503	9.1061	8.7298	9.6622	9.0794	9.646	9.3473	9.4762	10.1483
ENSG00000257545	3.444	3.0187	3.0187	3.5816	3.0187	3.8051	3.0187	3.9481
ENSG00000111783	3.0187	3.4618	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000257918	3.444	3.7804	3.7954	3.5816	3.0187	3.4764	3.0187	3.5614
ENSG00000111785	8.7544	8.5838	8.7561	8.5155	9.7265	9.9018	9.2134	9.2059
ENSG00000257119	3.0187	3.0187	3.7954	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000260329	4.5439	5.3506	3.7954	4.9831	4.2412	4.6503	4.1733	4.4973
ENSG00000151135	10.727	10.7105	10.4057	10.008	11.5639	11.2572	10.757	11.2013
ENSG00000120832	7.5676	8.0989	7.6349	7.5949	7.8327	8.6538	7.8245	7.6299
ENSG00000008405	9.5074	9.1039	9.3151	9.1541	10.0013	10.0525	9.4139	9.6026
ENSG00000257548	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000151136	4.1211	4.4365	6.4132	5.2065	4.0264	4.5397	7.9891	5.5273
ENSG00000200897	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000257579	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.8457	3.0187
ENSG00000136045	11.2101	11.6208	11.6142	11.3216	11.2478	10.8827	11.0867	11.6331
ENSG00000240441	3.0187	3.643	3.0187	3.0187	4.1036	3.6634	3.697	4.086
ENSG00000110851	10.4199	10.26	10.5769	10.3229	11.0946	10.8322	10.8787	11.3068
ENSG00000258136	4.4928	3.643	4.6828	4.3578	5.5348	5.125	5.4871	5.3256
ENSG00000257426	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000258072	3.444	3.4618	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000174600	3.618	4.2402	3.7954	3.8099	7.1216	3.9232	6.7142	5.6002
ENSG00000198855	7.6207	8.2601	8.0695	7.5474	7.9695	7.5342	7.2189	8.1082
ENSG00000075856	10.5062	10.1998	10.5994	10.43	10.2995	10.2231	10.2999	10.67
ENSG00000136003	10.7943	11.4624	10.0989	10.4169	10.5663	10.4369	10.3861	10.1919
ENSG00000183160	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000110876	4.9243	4.9565	5.1717	5.3973	4.8226	3.8051	5.4564	5.5273
ENSG00000257221	3.0187	3.4618	4.1046	4.248	4.1749	3.4764	4.7281	4.7954
ENSG00000284388	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000110880	13.2817	13.2858	13.5791	13.1906	13.1675	12.8437	13.5186	13.6604
ENSG00000238457	3.0187	3.0187	3.7954	3.0187	3.0187	3.0187	4.0772	3.0187
ENSG00000084112	11.1118	10.9479	11.1824	10.8819	11.387	12.0958	11.4403	11.7894
ENSG00000274598	3.618	3.7804	4.1046	3.0187	3.6083	4.5963	4.9752	4.2057
ENSG00000207622	3.0187	3.0187	3.0187	3.0187	3.437	3.4764	4.1733	3.7818
ENSG00000166111	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000135093	8.255	8.3343	8.0434	8.1907	9.105	9.4442	8.8834	8.8724
ENSG00000256262	3.0187	3.4618	3.0187	3.0187	4.0264	4.702	4.672	3.7818
ENSG00000212138	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.8457	3.5614
ENSG00000189046	7.1574	7.5993	7.1383	7.0975	6.4284	5.6761	6.4669	6.4105
ENSG00000076248	9.3687	10.6194	10.2462	10.2772	9.7029	9.4628	9.7452	10.0172
ENSG00000256139	3.8604	3.895	3.0187	3.9819	4.4703	3.6634	3.9695	4.3122
ENSG00000076555	6.7432	6.296	5.8679	6.9877	7.743	5.8753	7.3622	5.8286
ENSG00000139445	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000174527	4.3236	4.1654	4.8242	4.248	5.0954	4.8888	5.3262	5.0344
ENSG00000255655	3.618	3.4618	3.0187	3.0187	3.0187	3.9232	3.0187	4.2057
ENSG00000110906	11.4836	11.4639	11.4942	11.2065	11.5911	11.2377	11.3453	11.6572
ENSG00000151148	10.4576	10.3991	10.4411	10.4418	10.658	10.8406	10.6667	10.7441
ENSG00000139428	9.3933	9.8781	9.0263	9.5087	6.7855	6.8888	7.1462	8.027
ENSG00000110921	9.6808	9.871	9.8165	10.1512	6.3932	6.4976	7.5428	7.9409
ENSG00000139438	5.7936	4.7013	5.4455	5.3521	3.6083	3.0187	4.341	4.7277
ENSG00000255650	4.1211	3.0187	3.7954	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000111199	7.9988	7.9266	7.7033	8.0615	5.5993	5.3851	7.0093	6.9359
ENSG00000139433	10.9488	11.4012	11.033	10.7676	10.2328	10.117	10.2989	10.593
ENSG00000256351	3.0187	3.0187	4.1046	3.8099	4.1036	4.2785	4.341	3.5614
ENSG00000241413	3.0187	3.0187	3.7954	3.5816	3.0187	3.4764	3.697	3.0187
ENSG00000249094	3.0187	3.4618	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000139437	9.8786	9.8662	10.0074	9.7372	9.1122	8.6028	9.143	9.8657
ENSG00000139436	9.8765	9.1239	9.9698	9.7992	11.1063	10.729	10.9701	11.1762
ENSG00000277299	3.618	3.643	3.0187	3.9819	3.7383	3.6634	3.8457	3.5614
ENSG00000280426	3.618	3.9948	3.0187	4.248	4.362	4.1179	4.1733	4.3122
ENSG00000076513	10.253	10.0858	9.8768	9.9102	11.0644	11.5554	10.6248	10.6059
ENSG00000174456	7.5181	7.7045	7.1383	7.4578	7.6473	8.0603	7.3702	6.5065
ENSG00000277595	4.1211	3.643	4.3343	3.5816	3.9416	4.417	3.697	3.9481
ENSG00000279360	3.0187	3.0187	3.0187	3.5816	3.437	3.0187	3.0187	3.0187
ENSG00000122970	8.2947	7.4607	7.408	8.3092	9.4645	9.0283	8.841	8.7377
ENSG00000174437	12.6389	12.2646	13.0087	12.3422	13.1398	13.2498	12.8834	13.4801
ENSG00000196510	10.5485	10.7131	10.5746	10.6104	9.9964	9.9518	10.25	10.4733
ENSG00000258210	3.444	3.0187	4.3343	3.5816	4.4175	4.48	4.8822	4.4973
ENSG00000258011	5.5236	4.9944	5.1717	5.1542	3.437	3.0187	4.1733	4.5793
ENSG00000111229	12.3309	13.3082	12.3654	12.2681	12.6824	12.3586	12.3963	12.7099
ENSG00000111231	9.3856	9.4186	9.2309	9.1026	8.802	8.7563	8.6769	8.7494
ENSG00000241680	4.7699	5.1355	3.7954	4.4572	3.9416	3.4764	3.9695	3.7818
ENSG00000204856	8.4462	8.3446	8.0434	7.8431	7.4628	7.4618	7.8476	8.3635
ENSG00000111237	11.2281	11.7108	11.2523	11.2729	11.3788	10.9981	11.1041	11.4715
ENSG00000278993	5.2992	4.653	5.1717	5.0997	4.1749	4.026	3.9695	3.5614
ENSG00000151164	3.9566	4.7924	4.1046	4.248	4.5689	5.1605	4.833	4.4973
ENSG00000196850	9.5102	9.1613	9.7044	9.2371	10.162	10.2929	9.9481	10.1019
ENSG00000204852	8.4521	9.374	8.3184	8.5829	9.2568	9.0441	8.9246	8.602
ENSG00000263537	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000122986	6.9403	7.396	5.9272	7.0975	6.6432	6.5998	6.6758	5.9983
ENSG00000186298	12.5335	12.2189	12.3186	12.0478	12.3649	12.1197	12.2282	12.5123
ENSG00000241286	3.0187	3.4618	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000173093	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.5005	3.7818
ENSG00000111245	4.0427	6.9311	4.522	4.8548	3.437	4.2015	3.8457	3.9481
ENSG00000111249	3.0187	3.4618	4.1046	3.0187	3.6083	4.026	3.0187	3.0187
ENSG00000198324	8.9157	9.4104	8.8494	8.5448	6.0135	6.5998	7.1647	7.3192
ENSG00000257595	4.1211	3.9948	4.1046	4.4572	3.0187	3.0187	3.8457	3.0187
ENSG00000257539	3.618	3.0187	3.0187	3.9819	3.0187	4.1179	4.0772	3.5614
ENSG00000111252	12.3056	12.3049	12.6402	12.5083	12.6211	12.511	12.5229	12.5931
ENSG00000204842	10.6127	10.0004	10.2086	10.3425	11.2764	11.2401	10.9173	11.0951
ENSG00000272215	3.0187	3.643	3.0187	3.0187	3.437	3.6634	3.8457	3.5614
ENSG00000238168	3.444	3.7804	3.0187	3.0187	3.0187	3.0187	4.5511	4.086
ENSG00000258099	3.9566	3.4618	3.7954	4.248	3.437	3.6634	3.5005	4.086
ENSG00000089234	9.307	9.438	9.2366	9.0626	10.2129	10.0536	9.6018	9.9374
ENSG00000258359	3.7502	4.3751	4.3343	4.4572	4.5689	4.2785	4.672	4.8596
ENSG00000111271	8.4106	8.1625	8.1451	8.8129	8.6201	8.9679	8.6044	8.0775
ENSG00000111275	10.5006	10.9406	9.5229	10.6846	9.8138	9.6295	9.4614	9.3489
ENSG00000274697	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000234608	8.3077	8.5306	8.502	8.6607	8.65	8.4103	8.2099	7.9746
ENSG00000089022	9.3887	9.5205	9.5134	9.3547	10.008	9.9482	9.8359	10.1601
ENSG00000244060	3.444	3.4618	3.7954	3.5816	3.6083	3.8051	3.697	3.0187
ENSG00000226469	3.0187	3.0187	3.0187	3.5816	3.6083	4.026	4.341	3.0187
ENSG00000198270	6.2137	6.1291	5.9272	6.0817	6.3692	6.9672	5.9894	5.6002
ENSG00000258373	3.0187	3.643	3.0187	3.5816	3.437	3.0187	3.5005	3.7818
ENSG00000257624	3.444	3.0187	3.0187	3.0187	3.437	3.0187	3.5005	3.0187
ENSG00000089248	12.0932	12.7916	11.9087	12.079	11.362	11.2033	11.3126	11.2461
ENSG00000274227	3.618	4.0841	4.3343	3.9819	3.8469	4.2015	4.2607	3.5614
ENSG00000111300	9.86	9.4992	10.2857	9.8273	10.4515	10.355	10.4373	10.6389
ENSG00000266370	3.0187	3.4618	3.0187	3.0187	3.8469	3.6634	3.5005	3.7818
ENSG00000258323	3.0187	3.0187	3.7954	3.5816	3.437	3.9232	3.697	3.0187
ENSG00000135148	9.6883	9.8662	9.7374	9.8722	9.973	10.2633	10.2194	10.0881
ENSG00000200135	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000173064	10.1807	9.6577	10.2773	10.2626	10.6277	10.6835	10.9016	10.8658
ENSG00000257494	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.5614
ENSG00000201428	4.0427	3.7804	4.3343	3.9819	3.8469	3.0187	4.4854	3.5614
ENSG00000213152	4.3236	4.7924	3.0187	3.0187	3.8469	4.026	4.0772	3.9481
ENSG00000257658	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.7818
ENSG00000089009	14.713	14.8563	14.5759	14.7835	14.9742	14.6055	14.7207	14.5662
ENSG00000179295	12.2116	11.4932	12.3966	11.9664	12.9944	13.2873	12.8796	13.1048
ENSG00000089169	3.0187	3.0187	3.7954	3.0187	3.0187	3.6634	3.0187	3.0187
ENSG00000089127	7.7501	7.7466	7.8461	7.7201	6.2559	8.1675	10.1153	9.7263
ENSG00000257452	3.0187	3.4618	3.7954	3.8099	3.0187	3.0187	3.5005	3.9481
ENSG00000111331	10.8041	9.6001	11.0196	11.0194	9.1838	7.5277	11.0331	11.9588
ENSG00000111335	8.4136	8.7711	8.7318	8.9936	7.7568	7.0324	10.046	11.6971
ENSG00000258159	3.444	3.0187	3.7954	3.0187	3.6083	3.6634	3.0187	3.0187
ENSG00000135144	3.0187	3.643	3.0187	3.0187	3.437	3.4764	3.9695	3.0187
ENSG00000186710	3.618	4.2402	3.7954	3.0187	3.6083	3.4764	3.697	3.5614
ENSG00000123064	11.3441	11.0945	10.8343	11.0955	8.1512	7.8079	8.9083	9.5251
ENSG00000201208	3.0187	3.0187	3.0187	3.0187	4.1036	3.8051	3.9695	3.9481
ENSG00000139405	9.1608	9.3229	9.1537	9.2784	6.9312	6.3586	7.5357	7.164
ENSG00000166578	5.7746	5.1016	5.6013	5.5642	4.4175	4.2785	5.2559	4.7954
ENSG00000186815	10.4641	9.6186	9.7576	10.3809	9.7381	8.5114	9.9387	9.2913
ENSG00000277566	3.618	4.2402	3.7954	4.1245	3.437	3.4764	3.8457	3.9481
ENSG00000274822	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000089060	10.2284	10.9264	10.7899	10.4235	8.6865	7.9636	9.0566	9.3869
ENSG00000151176	11.6508	12.2464	11.8183	11.5492	11.7464	11.5687	11.7178	12.1243
ENSG00000135094	3.8604	3.4618	4.1046	3.9819	3.7383	3.8051	3.8457	4.086
ENSG00000139410	7.0987	8.303	7.408	7.468	4.6152	4.2785	5.6309	5.1881
ENSG00000249550	3.0187	3.0187	3.0187	3.0187	3.6083	3.0187	3.5005	3.7818
ENSG00000257231	3.0187	3.4618	3.0187	3.5816	3.437	3.8051	3.0187	3.0187
ENSG00000122965	9.9549	9.9039	10.3214	10.2567	9.1855	8.7257	9.7048	9.9927
ENSG00000257359	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.0187	4.086
ENSG00000089225	3.0187	3.0187	3.0187	3.0187	4.7839	3.0187	3.697	4.2057
ENSG00000255399	3.0187	3.0187	3.0187	3.0187	4.362	3.0187	3.5005	3.0187
ENSG00000135111	4.1211	7.0454	5.5256	5.4833	6.5291	7.9445	8.1462	7.2981
ENSG00000274879	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000271579	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000276308	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.9695	3.0187
ENSG00000276972	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000257407	3.0187	3.0187	3.0187	3.0187	3.6083	3.0187	3.0187	3.0187
ENSG00000123066	10.8251	10.4877	10.5212	10.1872	12.3568	12.9122	12.0224	12.3256
