gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000271771	0	0	0	0	0	0	0.9124	0
ENSG00000215158	83.7268	45.4742	62.5669	72.4842	116.6596	263.307	159.6642	90.5211
ENSG00000215156	1.4191	0	14.4385	3.7492	2.0587	4.937	21.8968	4.6421
ENSG00000271874	7.0955	13.1027	2.4064	13.747	16.4696	9.874	11.8608	6.9632
ENSG00000039560	8475.5629	6744.8249	7917.1196	7645.8367	23775.2344	11937.6817	11879.9305	17720.0941
ENSG00000250234	7.0955	4.6245	2.4064	4.9989	2.7449	0	6.3866	2.3211
ENSG00000272323	2.1286	0.7707	2.4064	2.4995	2.0587	1.6457	3.6495	3.4816
ENSG00000205838	1.4191	0.7707	0	0	0.6862	3.2913	2.7371	4.6421
ENSG00000250140	0	0	0	0	0	0	0.9124	0
ENSG00000241829	0	0	0	0	0	0	0.9124	0
ENSG00000113456	495.9748	487.8841	678.6102	533.6339	330.0782	390.0235	315.679	363.2451
ENSG00000113460	703.1631	709.0891	931.2843	523.6361	780.2471	497.8148	532.8223	848.3456
ENSG00000168724	1467.3473	1322.6054	1205.6161	1245.9789	2597.3925	2690.6685	1849.3679	1997.2678
ENSG00000113492	0	0	0	0	1.3725	0	0	0
ENSG00000113494	0	0	0	0	40.4878	0	52.9173	16.2474
ENSG00000250886	0	0	0	0	0.6862	0	0	0
ENSG00000152582	24.8342	16.1857	12.0321	27.494	135.8742	17.2795	52.9173	55.7053
ENSG00000248969	0	0	0	0	0	0	0.9124	0
ENSG00000168685	17.0292	46.2449	62.5669	22.4951	26.0769	8.2283	523.6986	172.9186
ENSG00000164187	262.5331	177.2723	288.7703	194.9576	673.1947	901.8265	389.5807	482.7794
ENSG00000207756	0	0	0	0	0	0	0.9124	0
ENSG00000145604	960.0198	460.1372	1097.3272	836.0681	904.4553	654.1534	1017.2892	1254.5302
ENSG00000201223	0	0	0	0	0	0.8228	0	3.4816
ENSG00000152620	576.1538	490.1964	430.7491	439.9043	662.215	919.9289	621.3219	523.3979
ENSG00000245711	3.5477	3.083	4.8128	4.9989	17.1558	32.0905	28.2834	11.6053
ENSG00000164188	0.7095	0.7707	0	2.4995	6.1761	2.4685	4.5618	2.3211
ENSG00000079215	1.4191	0	0	1.2497	34.3117	0.8228	13.6855	6.9632
ENSG00000279400	0	0	0	0	0.6862	0	0	0
ENSG00000272103	0.7095	0.7707	0	0	0	0.8228	0.9124	1.1605
ENSG00000164190	1944.1643	1016.618	1566.579	1452.1841	6024.441	6458.4273	3775.3746	3349.2823
ENSG00000249850	0.7095	0.7707	0	1.2497	2.0587	0	3.6495	3.4816
ENSG00000244073	13.4814	29.2885	16.8449	9.9978	12.3522	13.9882	19.1597	4.6421
ENSG00000197603	963.5675	472.4692	707.4873	764.8336	3212.9437	3508.566	2384.0149	2052.9731
ENSG00000271378	0	0	0	0	0	0.8228	0.9124	0
ENSG00000228212	2.1286	2.3122	0	3.7492	4.1174	13.9882	7.2989	6.9632
ENSG00000242493	0	0	0	0	0.6862	0	3.6495	0
ENSG00000270558	7.805	17.7272	7.2193	8.7481	5.4899	11.5197	9.1237	3.4816
ENSG00000113569	1360.915	941.0846	1852.9429	1252.2276	1808.9106	1959.1687	1750.8322	2587.9763
ENSG00000251880	0.7095	0	4.8128	0	4.8036	5.7598	6.3866	1.1605
ENSG00000082068	841.5251	944.1676	719.5194	831.0692	1276.3937	1379.0705	983.5316	891.2851
ENSG00000248216	0	0.7707	0	0	0	0.8228	0.9124	0
ENSG00000222743	0	0	0	0	0.6862	0	0	0
ENSG00000206743	0.7095	0	0	0	1.3725	0	1.8247	0
ENSG00000248587	0.7095	0	0	1.2497	1.3725	0	10.036	0
ENSG00000168621	0.7095	0	0	0	4.8036	0.8228	3.6495	1.1605
ENSG00000164318	380.3183	3.083	2.4064	7.4984	235.378	4.1142	8.2113	12.7658
ENSG00000248234	0	0	0	1.2497	0	0	0	0
ENSG00000251257	36.187	89.4069	62.5669	43.7405	9.6073	6.5827	12.7731	13.9263
ENSG00000113594	908.2227	419.2875	1217.6482	877.3091	3033.8368	3991.5698	2023.63	1585.2805
ENSG00000244968	15.6101	13.1027	9.6257	12.4973	13.7247	30.4449	7.2989	11.6053
ENSG00000251189	0	0	0	0	0.6862	0	0	0
ENSG00000249740	4.9668	0.7707	0	2.4995	4.8036	6.5827	9.1237	1.1605
ENSG00000250629	0	0	2.4064	0	0	0.8228	0.9124	0
ENSG00000145623	467.5928	409.2677	546.2572	524.8858	1869.2992	2251.275	1671.4563	1594.5648
ENSG00000164327	772.6989	308.2996	671.391	548.6307	2471.8119	2509.645	1372.1999	1199.9854
ENSG00000249089	0	0	0	2.4995	0	0.8228	0	2.3211
ENSG00000082074	0	0	0	3.7492	70.682	2.4685	18.2473	11.6053
ENSG00000113600	3.5477	0	2.4064	1.2497	7.5486	29.622	18.2473	3.4816
ENSG00000153071	7598.5603	7966.4621	6711.5035	5278.8516	18497.4151	40160.9022	21752.6536	19605.9513
ENSG00000271334	13.4814	13.1027	24.0642	14.9967	20.587	45.2559	21.8968	25.5316
ENSG00000251515	0	0	0	0	1.3725	0	1.8247	0
ENSG00000250492	20.5769	8.4782	0	0	6.8623	8.2283	5.4742	5.8026
ENSG00000249668	0.7095	0	0	0	0	0.8228	0	0
ENSG00000250585	0	0	4.8128	1.2497	0	0	0	0
ENSG00000113638	254.7281	169.5648	228.6098	231.1997	599.0816	619.5943	468.9566	428.2346
ENSG00000171522	580.4111	667.4687	945.7228	694.8488	115.9734	34.559	430.6372	456.0873
ENSG00000132356	2137.1616	1501.4191	1949.1996	1580.9061	5879.6458	4478.6877	3284.5211	4050.2409
ENSG00000212567	0	0	0	0	2.7449	1.6457	4.5618	1.1605
ENSG00000145592	17907.5978	24048.1409	16546.5392	21345.3565	11331.7683	6693.758	11312.4382	8713.2403
ENSG00000212296	0	0	0	0	0	0	0.9124	1.1605
ENSG00000132357	1162.2413	1064.4044	1309.0921	1229.7325	2272.8043	4440.8373	2143.15	2534.592
ENSG00000112936	1.4191	2.3122	2.4064	2.4995	115.9734	2.4685	3.6495	13.9263
ENSG00000171495	0	0	0	0	1.3725	0	0	0
ENSG00000182836	0	0	0	6.2486	2.0587	0	185.2105	0
ENSG00000251478	0	0.7707	0	0	0	0	0.9124	1.1605
ENSG00000083720	1995.9614	1264.7992	1978.0767	1784.6118	2215.8469	3345.6447	1797.363	2788.7475
ENSG00000248668	3.5477	5.3952	2.4064	4.9989	5.4899	16.4567	2.7371	1.1605
ENSG00000205765	1030.2652	645.1169	1015.509	873.56	3009.8187	3427.1053	1660.5079	1904.4256
ENSG00000151876	141.2003	218.122	141.9787	142.469	308.8049	324.1968	153.2777	145.0659
ENSG00000112964	2.1286	6.166	12.0321	4.9989	148.2264	1901.5703	151.4529	27.8527
ENSG00000248873	74.5026	56.2647	2.4064	12.4973	17.1558	5.7598	10.9484	29.0132
ENSG00000250860	0	0	0	1.2497	0.6862	9.0512	0.9124	1.1605
ENSG00000270513	0	0	0	0	0	2.4685	0	0
ENSG00000198865	0	3.083	14.4385	12.4973	25.3906	19.748	14.5979	3.4816
ENSG00000250722	0	0.7707	7.2193	18.7459	395.2703	2036.5152	333.0139	71.9527
ENSG00000249092	0	1.5415	0	1.2497	0.6862	0.8228	0.9124	0
ENSG00000251163	0	0	0	0	0	1.6457	1.8247	0
ENSG00000249516	0	0	0	0	0	0	0.9124	0
ENSG00000250711	0	0	0	0	0.6862	0	0	0
ENSG00000271788	9.2241	10.7905	12.0321	14.9967	0.6862	0	2.7371	1.1605
ENSG00000177738	164.6154	167.2525	197.3264	224.9511	212.7323	207.3543	150.5406	181.0423
ENSG00000251131	5.6764	2.3122	4.8128	3.7492	3.4312	26.3307	11.8608	4.6421
ENSG00000272382	26.9629	40.8497	40.9091	29.9935	2.0587	11.5197	20.9844	20.8895
ENSG00000177721	194.4164	204.2485	223.797	366.1703	139.3053	99.563	162.4013	75.4343
ENSG00000215068	97.9178	50.8694	113.1017	116.2247	131.7568	86.3976	140.5045	85.879
ENSG00000272144	14.191	21.581	9.6257	11.2476	13.0384	14.811	28.2834	10.4447
ENSG00000172262	735.0928	618.9115	719.5194	548.6307	1709.4068	1786.3735	1110.3506	1208.1091
ENSG00000278487	4.2573	3.083	0	1.2497	0	2.4685	2.7371	1.1605
ENSG00000177453	2.1286	1.5415	2.4064	0	1.3725	2.4685	0.9124	4.6421
ENSG00000249779	0	0.7707	0	2.4995	2.0587	0.8228	1.8247	0
ENSG00000247763	7.805	6.9367	2.4064	0	1.3725	0	0	2.3211
ENSG00000261604	5.6764	16.9565	9.6257	11.2476	6.8623	31.2677	3.6495	2.3211
ENSG00000112972	2296.8101	2306.0811	3152.4093	3016.8437	1417.0715	1987.1451	932.4391	2692.4238
ENSG00000151882	2.8382	12.332	0	17.4962	20.587	456.6731	27.371	2.3211
ENSG00000151881	172.4204	171.1063	226.2034	182.4603	296.4527	488.7636	263.6741	275.045
ENSG00000249492	7.0955	3.8537	9.6257	9.9978	1.3725	3.2913	5.4742	3.4816
ENSG00000172244	155.3912	100.9681	204.5456	143.7187	83.7204	92.1575	143.2416	168.2765
ENSG00000249855	4057.9108	4542.0241	1780.7503	2420.7234	1113.0702	1089.4328	998.1295	1144.2801
ENSG00000248554	0	2.3122	2.4064	0	0	0.8228	3.6495	0
ENSG00000248240	0	0.7707	0	2.4995	2.0587	1.6457	1.8247	0
ENSG00000172239	2367.765	2723.8271	1898.6648	1909.5846	3994.5633	4221.9634	2204.2786	2717.9554
ENSG00000248092	317.878	299.8214	223.797	271.191	817.3037	1123.169	481.7298	407.3451
ENSG00000279557	3.5477	1.5415	0	1.2497	5.4899	4.937	5.4742	4.6421
ENSG00000249286	0	0.7707	0	2.4995	6.8623	8.2283	11.8608	3.4816
ENSG00000112992	2252.1085	2235.943	2180.2159	2613.1815	3750.2643	4669.5853	3111.1714	2856.0581
ENSG00000224993	21.2865	42.3912	28.877	37.4918	17.1558	13.1654	28.2834	22.05
ENSG00000251141	5.6764	3.083	12.0321	13.747	12.3522	35.3819	0.9124	9.2842
ENSG00000248779	0.7095	0	0	0	0	0	0	0
ENSG00000112996	674.0716	722.9626	707.4873	553.6296	980.6272	1132.2202	572.9665	846.0245
ENSG00000272335	52.5066	67.0552	103.476	44.9902	113.9147	189.2519	98.5356	95.1633
ENSG00000170571	0	0	0	0	22.6457	0.8228	12.7731	4.6421
ENSG00000213956	16.3196	14.6442	0	1.2497	0	0	0	1.1605
ENSG00000151883	2.8382	2.3122	0	1.2497	24.0182	36.2047	28.2834	4.6421
ENSG00000249405	0	0	0	1.2497	0	0	0	0
ENSG00000259663	0	0	0	0	2.7449	0	0	0
ENSG00000016082	0	0	0	0	7.5486	0	0.9124	0
ENSG00000248898	1.4191	0	0	1.2497	0	0.8228	1.8247	0
ENSG00000213949	214.9933	152.6083	178.075	191.2084	836.5182	10665.5797	1200.675	425.9136
ENSG00000152684	527.1949	614.287	794.1184	686.1007	231.2606	228.748	312.9419	417.7899
ENSG00000251237	0	0	0	0	0.6862	0	0	1.1605
ENSG00000249899	0.7095	0	0	0	2.0587	3.2913	7.2989	0
ENSG00000164171	2553.6669	1195.4318	4276.2071	2984.3508	8573.111	5846.2385	9192.0974	8824.651
ENSG00000272123	2.8382	3.8537	2.4064	1.2497	5.4899	6.5827	11.8608	6.9632
ENSG00000164172	1265.8354	1117.5861	887.9687	1018.5284	1143.2645	1555.9799	1005.4284	1079.2906
ENSG00000247796	46.1207	42.3912	50.5348	43.7405	32.253	46.0787	63.8657	48.7422
ENSG00000213940	0	0.7707	0	0	0	0	0	0
ENSG00000240052	0.7095	0	0	0	0	0	0	0
ENSG00000134363	759.927	1.5415	707.4873	174.9619	43.2327	1071.3304	187.0352	678.9086
ENSG00000164258	1230.358	1653.2567	933.6907	1225.9833	640.9418	637.6967	697.0484	624.3638
ENSG00000250447	0	0	0	0	0	0	0.9124	0
ENSG00000272416	0	2.3122	2.4064	3.7492	2.7449	8.2283	0	0
ENSG00000185305	339.1644	213.4975	276.7382	259.9435	851.6154	1164.3107	468.9566	450.2847
ENSG00000207627	0	0	0	0	0.6862	0	0.9124	0
ENSG00000241230	0	0.7707	0	0	0	0	1.8247	0
ENSG00000265421	0	0	0	0	0	0.8228	0	1.1605
ENSG00000279638	0	0	0	0	0	0.8228	0	0
ENSG00000249069	0	0	0	0	1.3725	0	0	0
ENSG00000178996	1011.1073	1452.0912	637.7011	588.622	1177.5761	1111.6493	520.9615	852.9877
ENSG00000280159	0.7095	0	0	0	2.7449	4.1142	0	0
ENSG00000232517	76.6313	28.5177	9.6257	38.7416	69.3096	113.5511	71.1646	69.6316
ENSG00000226810	0.7095	0	2.4064	0	0	0	0.9124	2.3211
ENSG00000249843	0	0	2.4064	1.2497	3.4312	0	3.6495	4.6421
ENSG00000164283	8390.417	10888.3717	6328.8828	4507.7694	5502.2176	3457.5502	7417.5436	13805.6349
ENSG00000240535	0	0	2.4064	0	0	0	0.9124	0
ENSG00000145649	0	3.8537	0	1.2497	0.6862	1.6457	4.5618	3.4816
ENSG00000164287	3.5477	3.083	2.4064	1.2497	2.7449	4.937	5.4742	9.2842
ENSG00000164294	2751.631	4181.3136	3046.5269	2578.1891	7902.6612	1453.1256	2987.0895	5601.8662
ENSG00000152669	2.8382	8.4782	2.4064	8.7481	1.3725	0.8228	1.8247	0
ENSG00000251307	0.7095	1.5415	0	0	1.3725	4.1142	3.6495	2.3211
ENSG00000067248	1682.3407	1227.8032	2069.5206	1622.1471	2815.6147	2201.0821	1907.7594	3016.2109
ENSG00000039123	1886.6908	1230.1155	2387.168	1763.3664	3175.2009	2747.4441	2368.5047	2800.3528
ENSG00000271410	0	0	0	0	0	1.6457	1.8247	0
ENSG00000067113	309.3634	739.1483	231.0163	291.1867	260.7686	1766.6255	306.5553	222.8213
ENSG00000279883	0	0	0	2.4995	0.6862	3.2913	0	0
ENSG00000265135	0	0	0	0	0.6862	3.2913	0	0
ENSG00000250853	1.4191	3.083	2.4064	2.4995	4.1174	7.4055	5.4742	0
ENSG00000177058	332.0689	463.9909	423.5298	352.4233	1132.2847	1191.4642	586.652	674.2665
ENSG00000152670	0.7095	0	0	0	0.6862	0	0	0
ENSG00000248854	1.4191	2.3122	4.8128	0	1.3725	2.4685	1.8247	1.1605
ENSG00000164509	24.8342	10.0197	48.1284	61.2367	2.0587	0	82.113	104.4475
ENSG00000134352	9960.6489	4259.93	7491.1833	6201.151	83217.4378	138677.2211	40997.2104	27653.0489
ENSG00000264281	6438.4477	8159.9201	2622.9971	3414.2573	2913.0598	1395.5272	2104.8306	2090.11
ENSG00000227908	6.3859	3.8537	0	4.9989	2.0587	15.6339	5.4742	8.1237
ENSG00000238326	0	0	0	0	0.6862	0.8228	0.9124	1.1605
ENSG00000164512	53.2162	16.1857	40.9091	93.7296	485.8531	369.4527	1828.3834	104.4475
ENSG00000253032	0	0	0	1.2497	2.7449	0.8228	8.2113	2.3211
ENSG00000243592	6.3859	4.6245	21.6578	17.4962	4.1174	4.1142	31.9328	1.1605
ENSG00000223003	0	0	0	0	3.4312	0.8228	3.6495	1.1605
ENSG00000251435	1.4191	0	2.4064	1.2497	2.7449	3.2913	30.1081	1.1605
ENSG00000248781	44.7016	42.3912	9.6257	7.4984	6.1761	0.8228	4.5618	3.4816
ENSG00000210678	0	0	0	1.2497	0	0	0	1.1605
ENSG00000249697	0	0	0	0	0	0	4.5618	0
ENSG00000250787	0.7095	0	0	0	0	0	5.4742	0
ENSG00000248727	2.8382	1.5415	0	0	5.4899	17.2795	2.7371	0
ENSG00000226221	2565.0197	3211.7113	774.867	1102.2602	1325.1163	768.5273	680.6258	663.8217
ENSG00000225940	0	3.083	0	0	0	0	0	3.4816
ENSG00000234553	0.7095	0	0	0	0	0.8228	0	1.1605
ENSG00000095015	566.2201	250.4934	399.4656	278.6894	1323.0576	3412.2943	954.3359	1280.0618
ENSG00000237705	0	0	0	0	1.3725	8.2283	8.2113	1.1605
ENSG00000225230	0	0	2.4064	0	0	1.6457	2.7371	2.3211
ENSG00000155542	29.0915	87.8654	139.5723	122.4734	207.2424	288.8149	188.86	103.2869
ENSG00000155545	450.5636	258.2009	392.2463	296.1856	1251.6893	1216.1493	579.353	796.1219
ENSG00000271828	6.3859	2.3122	12.0321	4.9989	27.4493	26.3307	16.4226	18.5684
ENSG00000235635	0	0	2.4064	0	7.5486	5.7598	17.335	13.9263
ENSG00000062194	1692.2744	1382.7238	1405.3489	1548.4132	3568.4125	3452.6132	2110.3048	2184.1127
ENSG00000250961	7.805	3.083	14.4385	3.7492	10.9797	37.0275	20.9844	37.1369
ENSG00000169067	0.7095	0	0	0	0	0.8228	0.9124	0
ENSG00000249436	1.4191	0.7707	0	0	0	0	0	0
ENSG00000249584	0	0	0	0	0	0.8228	0	0
ENSG00000248132	0	3.083	0	0	1.3725	0	6.3866	4.6421
ENSG00000248271	0	0.7707	0	0	0	0	0.9124	0
ENSG00000145632	8914.7737	5028.3668	5484.2296	4302.814	14662.7441	9866.6075	9507.7763	21257.3819
ENSG00000175857	0	0	0	0	2.7449	1.6457	0.9124	0
ENSG00000152932	15.6101	66.2844	31.2835	16.2465	87.8378	9.874	270.0606	9.2842
ENSG00000248475	0.7095	0	0	0	0.6862	0	0.9124	0
ENSG00000240412	0	0	0	0	0	0	0.9124	0
ENSG00000113448	612.3408	250.4934	490.9095	344.925	963.4714	1576.5507	1061.0828	1350.854
ENSG00000247345	0	0	0	0	0	0.8228	3.6495	0
ENSG00000276214	0	0	0	0	0	3.2913	8.2113	3.4816
ENSG00000251306	0	0	0	0	1.3725	1.6457	3.6495	0
ENSG00000202601	0	0	0	0	0	0	2.7371	1.1605
ENSG00000248935	0	0	0	0	0	0	0.9124	0
ENSG00000214244	9.9337	6.9367	4.8128	4.9989	4.8036	2.4685	2.7371	6.9632
ENSG00000152931	0	0	0	0	1.3725	0	6.3866	3.4816
ENSG00000035499	575.4442	247.4104	563.1021	593.6209	116.6596	119.311	355.8231	407.3451
ENSG00000251303	4.2573	1.5415	7.2193	0	0	0	6.3866	3.4816
ENSG00000164181	0	2.3122	0	0	9.6073	10.6968	10.036	8.1237
ENSG00000272308	3.5477	7.7075	0	0	3.4312	2.4685	0	4.6421
ENSG00000049167	242.6658	204.2485	231.0163	228.7002	373.3108	460.7873	317.5037	349.3188
ENSG00000215032	1.4191	0.7707	2.4064	6.2486	5.4899	7.4055	4.5618	4.6421
ENSG00000233847	0	0.7707	2.4064	0	2.7449	1.6457	1.8247	1.1605
ENSG00000164182	1021.041	1143.7916	719.5194	917.3004	426.1508	272.3582	541.0336	660.3401
ENSG00000279985	0	0	0	0	2.0587	2.4685	6.3866	4.6421
ENSG00000276945	4.9668	6.9367	2.4064	3.7492	4.8036	9.0512	7.2989	2.3211
ENSG00000188725	983.4349	1052.0724	741.1772	573.6252	1290.8046	1277.8618	975.3203	1209.2696
ENSG00000251279	2.1286	5.3952	4.8128	0	4.8036	4.1142	11.8608	4.6421
ENSG00000249279	48.9589	161.8573	24.0642	3.7492	3.4312	0	59.3039	9.2842
ENSG00000130449	1100.5105	1350.3523	1708.5577	874.8097	1807.5382	1917.2042	1749.9199	3190.2901
ENSG00000251682	0.7095	1.5415	2.4064	1.2497	2.7449	8.2283	21.8968	12.7658
ENSG00000250461	9.9337	11.5612	7.2193	14.9967	17.8421	29.622	23.7215	38.2974
ENSG00000213891	7.0955	6.166	4.8128	9.9978	4.8036	3.2913	6.3866	10.4447
ENSG00000178722	0	0	0	0	0	0	0.9124	0
ENSG00000068796	1575.9083	741.4606	1215.2418	1141.0018	3160.79	2693.137	1979.8364	2231.6944
ENSG00000086189	1238.8726	1166.9141	1034.7603	842.3168	1464.4216	2029.9325	1010.9026	1168.6512
ENSG00000086200	1819.9932	1173.08	1686.8999	1758.3675	2480.7329	2894.7315	2427.8085	2533.4315
ENSG00000268942	107.1419	87.8654	72.1926	111.2258	33.6254	38.6732	53.8297	71.9527
ENSG00000240436	0	0	0	0	1.3725	2.4685	0.9124	1.1605
ENSG00000186105	60.3117	29.2885	60.1605	51.2389	261.4548	481.3581	130.4685	87.0396
ENSG00000217416	69.5358	110.2171	26.4706	38.7416	55.5849	55.1299	31.9328	51.0632
ENSG00000248185	2.1286	1.5415	0	0	0	0.8228	0	0
ENSG00000164197	22.7056	81.6994	28.877	71.2345	310.1774	192.5433	80.2883	145.0659
ENSG00000186479	0	0	2.4064	62.4864	550.359	0	96.7109	10.4447
ENSG00000201869	0	0	0	0	0	0	0.9124	0
ENSG00000153006	609.5026	537.9828	685.8295	648.6089	1269.5314	1845.6176	1050.1344	1034.03
ENSG00000153015	1023.1697	905.6301	868.7174	938.5458	1519.3202	1142.917	1174.2163	1508.6857
ENSG00000272370	2.1286	3.8537	2.4064	3.7492	2.0587	2.4685	2.7371	4.6421
ENSG00000272354	0.7095	0.7707	2.4064	2.4995	2.7449	1.6457	0	0
ENSG00000049192	990.5304	189.6043	924.065	673.6035	564.7699	646.7479	1527.3023	2227.0522
ENSG00000248288	0.7095	0	0	0	1.3725	0	15.5102	10.4447
ENSG00000250732	0.7095	0	2.4064	0	0	0	2.7371	2.3211
ENSG00000205644	2.1286	0	0	3.7492	0	1.6457	9.1237	3.4816
ENSG00000250081	3.5477	3.083	12.0321	4.9989	0.6862	2.4685	4.5618	2.3211
ENSG00000123219	718.0636	347.6078	560.6957	481.1453	214.1047	325.8424	486.2916	827.4561
ENSG00000113593	952.2148	958.8118	815.7761	897.3048	2252.9035	2140.1923	1276.4014	1212.7512
ENSG00000113595	248.3422	111.7586	178.075	163.7144	392.5254	516.74	252.7257	221.6607
ENSG00000207352	0.7095	0	0	0	0.6862	2.4685	3.6495	0
ENSG00000113597	520.809	389.999	498.1288	464.8989	726.0347	1121.5233	598.5127	474.6557
ENSG00000253251	36.8965	36.2252	48.1284	39.9913	82.348	111.0826	72.9894	81.2369
ENSG00000197860	674.0716	453.9712	507.7545	482.3951	758.9739	829.4171	663.2908	927.2615
ENSG00000123213	2766.5316	1670.9839	2594.12	2177.0264	2058.0133	1765.8027	2677.7971	3358.5665
ENSG00000251648	0.7095	0	0	0	0.6862	0	1.8247	1.1605
ENSG00000269961	0	3.083	0	0	0.6862	0	0	1.1605
ENSG00000112851	1715.6895	1175.3923	1422.1938	1492.1754	5649.0715	6655.0848	2873.0436	2670.3737
ENSG00000153914	2071.1735	1199.2855	1698.932	1383.449	6576.8587	5772.1834	3689.6121	3248.3164
ENSG00000253744	0	0	2.4064	0	0	0	0.9124	0
ENSG00000234838	0	0	0	0	0	0	0.9124	0
ENSG00000069020	2486.9693	958.8118	1638.7716	1485.9267	5279.1918	4220.3177	4459.6498	6276.1326
ENSG00000229666	16.3196	10.7905	7.2193	3.7492	7.5486	12.3425	13.6855	6.9632
ENSG00000134061	0	0	2.4064	0	43.2327	130.0078	26.4586	13.9263
ENSG00000251206	0	0	0	0	0	7.4055	0.9124	0
ENSG00000249364	0	0	0	0	0	27.1535	0	0
ENSG00000249736	0	0	0	0	1.3725	0	0.9124	0
ENSG00000250669	0	0	0	0	0	0.8228	0	0
ENSG00000249721	0	0	0	0	0	0.8228	0	0
ENSG00000250421	0	0	0	0	0	0.8228	0.9124	0
ENSG00000249894	0	0	2.4064	0	0	0	0	0
ENSG00000273860	0	0	0	0	4.8036	0	0.9124	1.1605
ENSG00000213864	7.805	13.8735	4.8128	11.2476	6.1761	0	2.7371	4.6421
ENSG00000145675	617.3076	492.5086	1022.7282	596.1203	1315.509	7152.8996	2555.5399	1176.7749
ENSG00000248884	0	0.7707	0	0	0	0	0	0
ENSG00000249352	0	0	0	0	0	1.6457	0	1.1605
ENSG00000145740	884.0981	1048.9894	943.3164	708.5959	1417.0715	1658.8342	926.0525	1107.1432
ENSG00000248664	0	1.5415	4.8128	1.2497	2.0587	3.2913	1.8247	3.4816
ENSG00000134057	4382.1747	3269.5174	5546.7965	5198.869	586.7294	512.6258	2144.9748	3473.4588
ENSG00000280187	45.4111	18.498	19.2514	33.7427	39.8015	27.9764	45.6183	44.1
ENSG00000153044	571.1869	402.331	279.1446	304.9337	107.0524	125.0708	163.3137	213.5371
ENSG00000134056	458.3687	601.1843	616.0433	648.6089	256.6512	275.6495	311.1171	235.5871
ENSG00000134058	1039.4893	1230.8862	1159.8941	898.5545	848.8704	595.7321	926.9649	1145.4406
ENSG00000183323	355.4841	129.4858	250.2676	316.1812	401.4464	391.6692	585.7396	396.9004
ENSG00000213830	3.5477	2.3122	2.4064	4.9989	5.4899	6.5827	8.2113	3.4816
ENSG00000215006	12.0623	22.3517	14.4385	26.2443	0	0.8228	4.5618	3.4816
ENSG00000085231	349.0981	363.7935	440.3747	346.1747	395.2703	442.6849	320.2408	290.1319
ENSG00000273841	1392.1351	1844.4025	1816.8466	1545.9137	2180.849	1811.8814	2027.2794	2070.381
ENSG00000152942	732.9641	769.9783	534.2251	531.1345	1545.3971	1718.0783	919.6659	934.2246
ENSG00000152939	147.5862	57.0354	120.321	78.7329	279.2969	280.5865	162.4013	240.2292
ENSG00000249295	0	0	0	0	1.3725	0	0	0
ENSG00000197822	210.0265	76.3042	48.1284	67.4853	1003.9591	257.5472	163.3137	217.0186
ENSG00000183474	855.7161	835.492	1232.0867	963.5404	1616.0791	1355.2083	1301.0353	1311.3961
ENSG00000248477	12.0623	10.0197	16.8449	14.9967	59.7023	111.0826	114.0459	34.8158
ENSG00000250138	5.6764	3.8537	12.0321	3.7492	13.0384	5.7598	107.6593	6.9632
ENSG00000253203	69.5358	34.6837	74.599	68.735	122.1495	172.7952	231.7412	73.1132
ENSG00000248769	1.4191	1.5415	7.2193	3.7492	3.4312	2.4685	26.4586	3.4816
ENSG00000198237	56.7639	26.2055	62.5669	72.4842	94.0139	169.5039	282.8338	82.3975
ENSG00000251158	4.9668	3.8537	16.8449	8.7481	5.4899	2.4685	134.1179	13.9263
ENSG00000249230	17.7387	22.3517	19.2514	21.2454	40.4878	67.4724	62.9533	8.1237
ENSG00000205572	686.1339	1107.5664	681.0167	791.0779	516.0473	551.2991	771.8625	467.6926
ENSG00000205571	841.5251	1322.6054	1487.1671	1111.0083	1244.827	1175.8304	1701.5644	1392.633
ENSG00000179978	211.4456	89.4069	233.4227	156.216	468.6973	970.1218	635.0074	247.1924
ENSG00000253492	18.4483	22.3517	19.2514	21.2454	35.6841	64.1811	61.1286	6.9632
ENSG00000254701	65.9881	30.0592	43.3155	69.9848	115.2872	165.3897	261.8493	81.2369
ENSG00000253816	64.569	30.83	69.7862	69.9848	154.4025	172.7952	329.3645	82.3975
ENSG00000226259	500.232	474.0107	784.4927	477.3961	927.101	703.5234	784.6356	612.7585
ENSG00000269983	48.9589	77.0749	129.9466	77.4831	91.9552	78.9921	76.6388	73.1132
ENSG00000250687	12.0623	10.0197	21.6578	18.7459	69.9958	121.7795	125.9066	39.4579
ENSG00000253333	19.8674	14.6442	19.2514	28.7437	76.8581	37.8504	62.9533	27.8527
ENSG00000196302	44.7016	25.4347	52.9412	72.4842	124.2082	90.5118	130.4685	59.1869
ENSG00000253366	54.6353	26.9762	67.3797	76.2334	89.8965	166.2126	261.8493	77.7553
ENSG00000254335	17.7387	23.1225	16.8449	21.2454	41.8602	68.2953	62.041	8.1237
ENSG00000172058	687.553	1109.1079	664.1717	783.5795	497.519	574.3384	752.7028	450.2847
ENSG00000172062	991.9495	1432.8225	1549.734	1227.233	1701.172	1138.8028	1835.6824	1603.849
ENSG00000249437	289.496	142.5886	298.396	212.4538	555.1626	1115.7635	744.4915	271.5634
ENSG00000145736	739.3501	695.9864	986.6319	782.3298	1567.3566	1302.5469	1098.4898	1255.6907
